sentence_type,item_id,condition,full_sentence
basic_pp,40,that_nogap,They recall that with sadness the man waited for her friend in the rain last night .
basic_pp,40,what_gap,They recall what with sadness the man waited for her friend in last night .
basic_pp,40,that_gap,They recall that with sadness the man waited for her friend in last night .
basic_pp,41,what_nogap,He remembers what brutally the detective interrogated the criminal in his cell yesterday .
basic_pp,41,that_nogap,He remembers that brutally the detective interrogated the criminal in his cell yesterday .
basic_pp,41,what_gap,He remembers what brutally the detective interrogated the criminal in yesterday .
basic_pp,41,that_gap,He remembers that brutally the detective interrogated the criminal in yesterday .
basic_pp,42,what_nogap,You said what skillfully the theif stole a painting from the museum last night .
basic_pp,42,that_nogap,You said that skillfully the theif stole a painting from the museum last night .
basic_pp,42,what_gap,You said what skillfully the theif stole a painting from last night .
basic_pp,42,that_gap,You said that skillfully the theif stole a painting from last night .
basic_pp,43,what_nogap,We recall who sadly the doctor administered medicine to the old woman yesterday .
basic_pp,43,that_nogap,We recall that sadly the doctor administered medicine to the old woman yesterday .
basic_pp,43,what_gap,We recall who sadly the doctor administered medicine to yesterday .
basic_pp,43,that_gap,We recall that sadly the doctor administered medicine to yesterday .
basic_pp,44,what_nogap,He said what anxiously the mother waited for her daughter in the car over the winter .
basic_pp,44,that_nogap,He said that anxiously the mother waited for her daughter in the car over the winter .
basic_pp,44,what_gap,He said what anxiously the motehr waited for her daughter in over the winter .
basic_pp,44,that_gap,He said that anxiously the mother waited for her daughter in over the winter .
basic_pp,45,what_nogap,They know what suddenly the woman chased the intruder with a broom yesterday morning .
basic_pp,45,that_nogap,They know that suddenly the woman chased the intruder with a broom yesterday morning .
basic_pp,45,what_gap,They know what suddenly the woman chased the intruder with yesterday morning .
basic_pp,45,that_gap,They know that suddenly the woman chased the intruder with yesterday morning .
basic_pp,46,what_nogap,He knows what quickly the scientists delivered the article to the journal last night .
basic_pp,46,that_nogap,He knows that quickly the scientists delivered the article to the journal last night .
basic_pp,46,what_gap,He knows what quickly the scientists delivered the article to last night .
basic_pp,46,that_gap,He knows that quickly the scientists delivered the article to last night .
basic_pp,47,what_nogap,I know what brutally the police frightened the protesters with their guns last night .
basic_pp,47,that_nogap,I know that brutally the police frightened the protesters with their guns last night .
basic_pp,47,what_gap,I know what brutally the police frightened the protesters with last night .
basic_pp,47,that_gap,I know that brutally the police frightened the protesters with last night .
basic_pp,48,what_nogap,You know what with skill the radical assassinated the politician with a bomb yesterday .
basic_pp,48,that_nogap,You know that with skill the radical assassinated the politician with a bomb yesterday .
basic_pp,48,what_gap,You know what with skill the radical assassinated the politician with yesterday .
basic_pp,48,that_gap,You know that with skill the radical assassinated the politician with yesterday .
basic_pp,49,what_nogap,She knows what cheerfully the mechanic greeted the teacher with a wave yesterday .
basic_pp,49,that_nogap,She knows that cheerfully the mechanic greeted the teacher with a wave yesterday .
basic_pp,49,what_gap,She knows what cheerfully the mechanic greeted the teacher with yesterday .
basic_pp,49,that_gap,She knows that cheerfully the mechanic greeted the teacher with yesterday .
basic_pp,50,what_nogap,He knows what kindly the students reassured the principal with kind words last night .
basic_pp,50,that_nogap,He knows that kindly the students reassured the principal with kind words last night .
basic_pp,50,what_gap,He knows what kindly the students reassured the principal with last night .
basic_pp,50,that_gap,He knows that kindly the students reassured the principal with last night .
basic_subject,1,what_nogap,I know who with gusto our uncle grabbed the food in front of the guests at the holiday party .
basic_subject,1,that_nogap,I know that with gusto our uncle grabbed the food in front of the guests at the holiday party .
basic_subject,1,what_gap,I know who with gusto grabbed the food in front of the guests at the holiday party .
basic_subject,1,that_gap,I know that with gusto grabbed the food in front of the guests at the holiday party .
